Query_Seq_ID,Target_Seq_ID,Align_Score,Normalize_Score,Identity,Similarity
Q13523,O15116,61.5,0.03,27.27%,58.18%
Q13523,P04150,84.5,0.01,17.46%,34.27%
Q13523,Q92522,81.0,0.03,21.68%,37.61%
Q13523,Q9UKC9,39.5,0.01,23.45%,45.67%
Q13523,O60832,70.5,0.01,21.59%,37.55%
Q13523,P15172,65.5,0.02,21.10%,31.49%
Q13523,Q14764,82.5,0.01,17.36%,31.37%
Q13523,Q6IBM8,70.0,0.01,17.03%,33.33%
Q13523,Q8NEI3,39.5,0.01,22.50%,36.25%
Q13523,A2VCT9,36.0,0.01,24.32%,39.18%
Q13523,A0PJ92,64.0,0.01,18.66%,37.32%
Q13523,Q49AS9,42.5,0.01,17.22%,33.61%
Q13523,Q6PJX3,46.5,0.02,19.76%,35.32%
Q13523,B7ZL34,68.0,0.01,19.37%,40.00%
Q13523,Q3MI39,36.0,0.01,34.21%,44.73%
Q13523,Q6IPL9,55.0,0.03,22.97%,41.89%
Q13523,Q3B891,89.0,0.02,18.35%,36.70%
O43172,Q9UPQ9,53.5,0.01,21.90%,31.90%
O43172,Q13148,41.5,0.01,24.30%,36.11%
O43172,P08579,52.5,0.02,20.66%,36.66%
O43172,O14746,58.5,0.01,19.89%,30.36%
O43172,Q9UHB9,66.5,0.02,21.81%,40.00%
O43172,O75940,61.5,0.03,23.56%,39.79%
O43172,P49458,31.0,0.02,21.81%,45.45%
O43172,P37108,38.5,0.02,28.16%,40.84%
O43172,P61011,45.5,0.01,18.89%,33.64%
O43172,Q96RS0,65.0,0.01,19.69%,35.98%
O43172,P42224,59.5,0.01,19.86%,41.05%
O43172,O43818,194.0,0.07,19.58%,36.36%
O43172,P10155,47.0,0.01,23.44%,34.48%
O43172,Q9H633,32.0,0.02,23.68%,36.84%
O43172,P19474,57.5,0.02,18.73%,30.44%
O43172,O95707,43.5,0.02,23.36%,33.64%
O43172,P78345,36.5,0.01,19.25%,39.25%
O43172,P37231,44.0,0.01,22.06%,40.00%
O43172,O43251,42.5,0.01,20.68%,37.06%
O43172,P35268,39.0,0.02,20.73%,35.97%
O43172,P17735,71.0,0.02,21.35%,32.54%
O43172,O95931,46.5,0.02,21.98%,34.04%
O43172,Q9NVP2,34.5,0.01,17.82%,34.88%
O43172,Q9BUQ8,91.0,0.02,20.03%,32.46%
O43172,Q92841,51.5,0.01,22.38%,39.55%
O43172,P17844,49.0,0.01,17.50%,35.62%
O43172,Q8IUX4,69.0,0.02,21.34%,30.11%
O43172,Q9HCK5,52.5,0.01,19.79%,34.63%
O43172,Q9UL18,52.0,0.01,20.33%,33.41%
O43172,Q9H9G7,51.5,0.01,19.27%,37.75%
O43172,P19447,46.5,0.01,18.65%,29.96%
O43172,P35637,54.0,0.01,21.23%,34.93%
O43172,Q15910,55.0,0.01,19.53%,30.23%
O43172,Q15717,60.0,0.02,20.65%,32.97%
O43172,Q01844,38.0,0.01,33.33%,41.66%
O43172,Q96AV8,59.0,0.01,23.37%,37.01%
O43172,P49711,58.0,0.01,16.45%,30.43%
O43172,P38432,66.5,0.02,21.55%,36.23%
O43172,P52943,51.0,0.02,22.32%,29.76%
O43172,Q9UKV8,49.0,0.01,17.00%,29.44%
O43172,Q7L014,77.5,0.02,17.05%,30.69%
O43172,Q06787,50.0,0.01,18.32%,29.68%
O43172,P50750,44.5,0.01,23.42%,32.43%
O43172,P55899,65.0,0.02,21.35%,31.52%
O43172,Q4G0J3,69.5,0.02,21.53%,36.49%
O43172,P05455,61.5,0.02,19.19%,34.59%
O43172,P60842,41.5,0.01,26.19%,54.76%
O43172,Q9UBU9,64.0,0.02,21.87%,36.87%
O43172,Q9Y6Y0,65.0,0.02,17.82%,32.76%
O43172,Q96BK5,68.5,0.03,21.23%,36.72%
O43172,Q96DU9,57.5,0.02,22.22%,33.79%
O43172,Q9Y2X3,51.5,0.01,23.65%,44.08%
O43172,P17693,54.5,0.02,20.28%,31.88%
O43172,Q9NY12,36.0,0.01,19.17%,36.30%
O43172,Q8TEQ6,170.5,0.03,21.57%,32.89%
O43172,Q00839,54.0,0.01,20.72%,33.67%
O43172,P31269,44.0,0.02,26.19%,34.52%
O43172,Q9NV31,33.0,0.02,61.53%,61.53%
O43172,Q96G21,49.0,0.02,19.40%,31.94%
O43172,P07910,69.0,0.03,17.73%,47.51%
O43172,P61978,50.0,0.01,19.37%,31.41%
O43172,O60341,66.0,0.01,20.60%,32.40%
O43172,P55769,35.5,0.02,35.71%,50.00%
O43172,Q9Y4Z0,45.0,0.03,23.12%,30.61%
O43172,Q9Y4Y9,30.5,0.02,31.11%,40.00%
O43172,Q15233,50.5,0.01,20.14%,33.20%
O43172,Q15788,47.0,0.01,18.39%,30.76%
O43172,O75817,30.0,0.02,36.36%,59.09%
O43172,Q99575,65.0,0.01,19.62%,31.77%
O43172,P04637,46.0,0.01,25.00%,35.13%
O43172,P17980,50.5,0.02,23.77%,43.35%
O43172,P09874,68.0,0.01,18.78%,33.33%
O43172,O94906,59.0,0.01,16.78%,29.60%
O43172,Q6P2Q9,67.0,0.01,20.49%,31.98%
O43172,Q8WXF1,52.5,0.01,21.71%,39.47%
O43172,Q13523,88.5,0.02,21.64%,36.79%
O43172,O43447,28.0,0.01,32.00%,48.00%
O43172,P60484,51.0,0.02,30.35%,39.28%
O43172,O43663,68.5,0.02,23.60%,42.23%
O43172,P11940,62.5,0.02,22.22%,37.77%
O43172,P19338,62.0,0.01,17.79%,32.83%
O43172,P26599,35.5,0.01,19.40%,29.10%
O43172,P61964,354.0,0.15,26.79%,47.38%
O43172,Q9HCJ0,56.5,0.01,23.40%,36.17%
O43172,O75643,82.0,0.01,20.84%,32.94%
O43172,Q8NDV7,52.0,0.00,18.64%,30.99%
O43172,Q96PU8,45.5,0.02,21.33%,38.66%
O43172,Q9UKL0,47.5,0.01,21.69%,38.67%
O43172,Q13127,67.0,0.01,21.34%,33.84%
O43172,O15042,72.0,0.01,21.18%,35.41%
O43172,P31483,40.0,0.01,30.76%,50.00%
O43172,Q13263,48.5,0.01,17.46%,38.55%
O43172,Q13595,36.5,0.01,27.27%,43.18%
O43172,Q9BUL9,44.5,0.02,50.00%,63.63%
O43172,P78346,37.0,0.01,25.00%,39.42%
O43172,P09234,51.0,0.03,32.25%,54.83%
O43172,P08621,48.0,0.01,21.02%,36.93%
O43172,P09661,61.0,0.03,28.79%,39.20%
O43172,P09132,39.0,0.02,19.31%,37.50%
O43172,O76094,60.0,0.01,20.47%,35.23%
O43172,Q01130,41.5,0.02,21.42%,37.14%
O43172,Q8N3U4,56.0,0.01,16.54%,34.05%
O43172,Q07955,38.5,0.02,19.25%,31.85%
O43172,O95793,52.5,0.01,20.00%,34.11%
O43172,Q13285,39.5,0.01,21.56%,49.01%
O43172,Q15022,82.0,0.02,17.21%,32.22%
O43172,P16989,43.0,0.01,25.64%,35.89%
O43172,P83876,36.0,0.02,16.54%,30.21%
O43172,P09012,54.0,0.02,22.36%,37.50%
O43172,Q96DI7,297.0,0.12,28.93%,45.78%
O43172,P23246,59.0,0.01,19.59%,26.68%
O43172,Q9Y3B4,50.0,0.03,25.21%,33.91%
O43172,P62312,31.5,0.02,36.00%,52.00%
O43172,Q5S007,68.5,0.01,18.79%,29.80%
O43172,O95777,35.5,0.03,36.00%,60.00%
O43172,Q9UK45,28.5,0.02,16.25%,47.50%
O43172,Q969L4,34.0,0.02,20.58%,36.76%
O43172,P83369,46.5,0.02,20.53%,38.39%
O43172,Q9HCE1,56.0,0.01,24.11%,38.29%
O43172,O00566,109.0,0.03,19.94%,32.64%
O43172,Q9NZI8,50.5,0.01,20.06%,36.89%
O43172,Q9Y6M1,53.0,0.01,17.20%,32.61%
O43172,O00425,57.0,0.01,22.66%,34.48%
O43172,Q7Z3B3,58.5,0.01,20.30%,32.12%
O43172,O94992,55.5,0.02,24.69%,33.95%
O43172,Q9Y333,32.0,0.02,30.18%,39.62%
O43172,P62310,29.5,0.02,23.68%,44.73%
O43172,O15116,46.0,0.03,24.32%,41.89%
O43172,P04150,60.0,0.01,21.37%,36.55%
O43172,Q92522,45.5,0.02,21.71%,38.85%
O43172,Q9UKC9,51.5,0.02,20.84%,32.86%
O43172,O60832,71.5,0.02,22.36%,35.40%
O43172,P15172,43.5,0.01,24.07%,32.40%
O43172,Q14764,61.0,0.01,19.77%,35.82%
O43172,Q6IBM8,74.5,0.01,20.09%,28.97%
O43172,Q8NEI3,40.5,0.02,20.56%,30.49%
O43172,A2VCT9,42.5,0.02,21.48%,31.85%
O43172,A0PJ92,49.5,0.01,21.96%,32.15%
O43172,Q49AS9,38.5,0.01,17.98%,33.09%
O43172,Q6PJX3,46.5,0.02,20.96%,34.40%
O43172,B7ZL34,40.0,0.01,27.45%,43.13%
O43172,Q3MI39,39.0,0.02,28.33%,30.00%
O43172,Q6IPL9,33.5,0.02,27.11%,42.37%
O43172,Q3B891,72.5,0.02,20.30%,33.24%
O43447,Q9UPQ9,49.5,0.01,23.23%,33.83%
O43447,Q13148,37.0,0.02,30.76%,40.38%
O43447,P08579,31.0,0.02,46.66%,60.00%
O43447,O14746,36.0,0.01,22.00%,42.00%
O43447,Q9UHB9,35.0,0.02,23.21%,44.64%
O43447,O75940,27.5,0.02,22.72%,34.09%
O43447,P49458,22.0,0.03,40.00%,45.00%
O43447,P37108,23.0,0.02,29.16%,37.50%
O43447,P61011,36.5,0.02,24.08%,37.22%
O43447,Q96RS0,31.0,0.01,33.33%,50.00%
O43447,P42224,37.0,0.01,22.61%,28.57%
O43447,O43818,42.5,0.02,22.36%,35.52%
O43447,P10155,45.0,0.02,23.07%,37.50%
O43447,Q9H633,25.0,0.02,44.44%,77.77%
O43447,P19474,33.0,0.02,31.11%,37.77%
O43447,O95707,33.5,0.03,32.69%,42.30%
O43447,P78345,28.0,0.02,25.64%,41.02%
O43447,P37231,33.0,0.02,23.47%,31.30%
O43447,O43251,40.0,0.02,24.17%,32.96%
O43447,P35268,30.0,0.03,20.83%,29.16%
O43447,P17735,28.0,0.01,29.62%,33.33%
O43447,O95931,35.5,0.03,29.03%,35.48%
O43447,Q9NVP2,35.0,0.03,23.15%,30.52%
O43447,Q9BUQ8,42.0,0.02,20.66%,34.00%
O43447,Q92841,40.0,0.02,35.29%,44.11%
O43447,P17844,38.0,0.02,27.08%,44.79%
O43447,Q8IUX4,30.0,0.02,21.21%,42.42%
O43447,Q9HCK5,37.5,0.01,27.90%,39.53%
O43447,Q9UL18,37.5,0.01,27.90%,39.53%
O43447,Q9H9G7,33.5,0.01,27.90%,34.88%
O43447,P19447,39.0,0.01,22.41%,39.65%
O43447,P35637,36.5,0.02,28.94%,38.15%
O43447,Q15910,37.0,0.01,22.44%,42.85%
O43447,Q15717,34.0,0.02,24.48%,33.67%
O43447,Q01844,30.0,0.01,38.46%,53.84%
O43447,Q96AV8,33.0,0.01,24.00%,48.00%
O43447,P49711,32.5,0.01,21.42%,38.57%
O43447,P38432,33.5,0.01,29.62%,48.14%
O43447,P52943,50.0,0.04,23.07%,31.41%
O43447,Q9UKV8,39.5,0.01,30.23%,39.53%
O43447,Q7L014,50.5,0.02,27.53%,42.02%
O43447,Q06787,36.0,0.02,32.55%,41.86%
O43447,P50750,36.0,0.02,45.45%,54.54%
O43447,P55899,31.0,0.02,30.76%,43.58%
O43447,Q4G0J3,34.0,0.02,20.27%,37.06%
O43447,P05455,29.5,0.02,28.26%,45.65%
O43447,P60842,37.0,0.02,25.35%,45.07%
O43447,Q9UBU9,34.0,0.01,28.57%,52.38%
O43447,Q9Y6Y0,45.0,0.02,21.60%,39.20%
O43447,Q96BK5,33.0,0.02,50.00%,64.28%
O43447,Q96DU9,40.0,0.02,21.08%,33.13%
O43447,Q9Y2X3,37.0,0.02,22.44%,34.01%
O43447,P17693,29.0,0.02,30.43%,39.13%
O43447,Q9NY12,40.5,0.03,20.91%,31.37%
O43447,Q8TEQ6,45.5,0.01,22.27%,33.64%
O43447,Q00839,33.5,0.01,25.45%,27.27%
O43447,P31269,32.0,0.02,25.00%,32.81%
O43447,Q9NV31,31.0,0.03,20.87%,32.96%
O43447,Q96G21,44.5,0.03,21.66%,35.00%
O43447,P07910,25.0,0.02,29.16%,50.00%
O43447,P61978,31.0,0.02,22.47%,38.20%
O43447,O60341,38.0,0.01,28.57%,61.90%
O43447,P55769,35.0,0.04,24.13%,37.93%
O43447,Q9Y4Z0,35.0,0.04,22.22%,39.50%
O43447,Q9Y4Y9,33.0,0.04,23.00%,36.00%
O43447,Q15233,41.0,0.02,21.05%,37.42%
O43447,Q15788,36.5,0.01,21.09%,33.59%
O43447,O75817,23.5,0.02,29.16%,50.00%
O43447,Q99575,42.0,0.01,22.11%,33.65%
O43447,P04637,38.0,0.02,28.00%,38.00%
O43447,P17980,28.0,0.01,27.08%,47.91%
O43447,P09874,47.5,0.02,27.19%,35.08%
O43447,O94906,37.0,0.01,33.33%,41.66%
O43447,Q6P2Q9,41.0,0.01,21.91%,34.24%
O43447,Q8WXF1,36.5,0.02,19.29%,35.08%
O43447,Q13523,36.5,0.01,23.25%,34.88%
O43447,O43172,28.0,0.01,32.00%,48.00%
O43447,P60484,36.0,0.02,24.07%,42.59%
O43447,O43663,45.0,0.02,25.75%,37.87%
O43447,P11940,31.0,0.01,24.29%,36.44%
O43447,P19338,28.0,0.01,18.65%,28.49%
O43447,P26599,33.5,0.02,34.78%,60.86%
O43447,P61964,29.5,0.02,29.82%,40.35%
O43447,Q9HCJ0,36.5,0.01,21.21%,37.12%
O43447,O75643,46.0,0.01,23.52%,42.35%
O43447,Q8NDV7,35.5,0.01,15.51%,34.48%
O43447,Q96PU8,34.0,0.02,31.03%,44.82%
O43447,Q9UKL0,35.0,0.02,55.55%,77.77%
O43447,Q13127,54.0,0.02,24.46%,37.23%
O43447,O15042,34.5,0.01,17.85%,34.52%
O43447,P31483,32.0,0.02,21.95%,39.02%
O43447,Q13263,35.0,0.01,24.19%,37.09%
O43447,Q13595,28.0,0.02,26.92%,40.38%
O43447,Q9BUL9,60.5,0.06,22.41%,32.75%
O43447,P78346,33.0,0.02,23.07%,32.30%
O43447,P09234,25.0,0.02,33.33%,53.33%
O43447,P08621,36.0,0.02,26.59%,35.10%
O43447,P09661,30.0,0.02,17.28%,33.33%
O43447,P09132,24.0,0.02,35.71%,71.42%
O43447,O76094,35.0,0.01,19.69%,28.78%
O43447,Q01130,27.0,0.02,27.58%,41.37%
O43447,Q8N3U4,52.0,0.02,23.14%,37.96%
O43447,Q07955,46.5,0.04,42.85%,50.00%
O43447,O95793,39.5,0.02,21.92%,41.22%
O43447,Q13285,32.0,0.02,21.31%,37.70%
O43447,Q15022,38.0,0.01,20.00%,33.33%
O43447,P16989,38.5,0.02,23.95%,35.41%
O43447,P83876,30.5,0.03,19.04%,38.09%
O43447,P09012,32.0,0.02,46.66%,80.00%
O43447,Q96DI7,31.0,0.02,23.72%,38.98%
O43447,P23246,45.5,0.02,21.05%,34.50%
O43447,Q9Y3B4,31.5,0.03,31.03%,41.37%
O43447,P62312,22.0,0.03,44.44%,66.66%
O43447,Q5S007,46.5,0.01,25.21%,36.52%
O43447,O95777,28.0,0.04,26.08%,37.68%
O43447,Q9UK45,27.0,0.03,29.26%,36.58%
O43447,Q969L4,23.0,0.02,25.00%,54.16%
O43447,P83369,36.0,0.02,20.58%,33.82%
O43447,Q9HCE1,39.0,0.01,20.83%,38.88%
O43447,O00566,32.5,0.01,31.57%,52.63%
O43447,Q9NZI8,31.0,0.01,35.29%,52.94%
O43447,Q9Y6M1,33.0,0.01,36.36%,48.48%
O43447,O00425,33.5,0.02,21.91%,36.98%
O43447,Q7Z3B3,31.5,0.01,21.21%,37.87%
O43447,O94992,49.0,0.03,26.92%,35.89%
O43447,Q9Y333,23.0,0.03,33.33%,50.00%
O43447,P62310,28.0,0.03,71.42%,71.42%
O43447,O15116,35.0,0.04,23.21%,37.50%
O43447,P04150,60.0,0.03,20.91%,31.63%
O43447,Q92522,31.5,0.03,22.80%,35.08%
O43447,Q9UKC9,48.0,0.03,27.55%,41.73%
O43447,O60832,32.0,0.02,20.42%,30.28%
O43447,P15172,28.5,0.02,31.25%,31.25%
O43447,Q14764,46.0,0.02,23.45%,35.18%
O43447,Q6IBM8,39.0,0.01,40.00%,56.00%
O43447,Q8NEI3,33.0,0.02,38.88%,55.55%
O43447,A2VCT9,24.0,0.02,33.33%,58.33%
O43447,A0PJ92,32.5,0.02,18.55%,37.11%
O43447,Q49AS9,43.5,0.03,21.15%,32.21%
O43447,Q6PJX3,46.0,0.04,21.18%,40.67%
O43447,B7ZL34,51.5,0.02,25.58%,37.98%
O43447,Q3MI39,45.5,0.04,27.02%,36.48%
O43447,Q6IPL9,25.0,0.03,44.44%,55.55%
O43447,Q3B891,33.5,0.02,25.86%,34.48%
P60484,Q9UPQ9,47.0,0.01,28.57%,44.89%
P60484,Q13148,39.0,0.01,22.53%,40.84%
P60484,P08579,39.5,0.02,17.24%,35.63%
P60484,O14746,47.5,0.01,25.31%,33.54%
P60484,Q9UHB9,36.0,0.01,25.26%,43.15%
P60484,O75940,33.5,0.02,33.33%,50.00%
P60484,P49458,32.0,0.03,25.00%,58.33%
P60484,P37108,36.0,0.02,19.75%,37.03%
P60484,P61011,38.0,0.01,32.65%,40.81%
P60484,Q96RS0,80.5,0.02,24.33%,39.82%
P60484,P42224,50.5,0.01,23.02%,33.55%
P60484,O43818,34.0,0.01,19.46%,38.05%
P60484,P10155,47.0,0.01,30.15%,49.20%
P60484,Q9H633,30.5,0.02,25.71%,37.14%
P60484,P19474,57.5,0.02,17.91%,36.12%
P60484,O95707,48.0,0.03,22.16%,31.35%
P60484,P78345,32.5,0.01,23.52%,38.23%
P60484,P37231,51.0,0.02,20.65%,31.13%
P60484,O43251,33.0,0.01,21.93%,34.19%
P60484,P35268,52.5,0.04,26.96%,42.69%
P60484,P17735,40.0,0.01,22.62%,30.65%
P60484,O95931,40.5,0.02,25.00%,36.76%
P60484,Q9NVP2,34.5,0.02,22.44%,28.57%
P60484,Q9BUQ8,45.5,0.01,19.84%,32.53%
P60484,Q92841,42.5,0.01,18.84%,36.23%
P60484,P17844,45.0,0.01,20.53%,33.92%
P60484,Q8IUX4,42.0,0.01,20.49%,31.14%
P60484,Q9HCK5,46.5,0.01,17.48%,30.76%
P60484,Q9UL18,41.5,0.01,24.67%,34.41%
P60484,Q9H9G7,40.5,0.01,28.23%,40.00%
P60484,P19447,57.0,0.01,17.50%,28.28%
P60484,P35637,34.5,0.01,33.33%,51.85%
P60484,Q15910,54.5,0.01,19.23%,27.56%
P60484,Q15717,36.0,0.01,19.68%,37.76%
P60484,Q01844,37.0,0.01,22.72%,39.77%
P60484,Q96AV8,55.5,0.01,21.56%,37.25%
P60484,P49711,98.0,0.03,18.70%,29.92%
P60484,P38432,78.0,0.03,21.32%,31.57%
P60484,P52943,34.5,0.02,28.20%,41.02%
P60484,Q9UKV8,49.5,0.01,18.88%,32.59%
P60484,Q7L014,53.0,0.01,17.64%,33.82%
P60484,Q06787,58.0,0.02,21.64%,35.56%
P60484,P50750,65.0,0.03,20.14%,29.61%
P60484,P55899,36.0,0.01,18.83%,36.32%
P60484,Q4G0J3,66.5,0.02,19.76%,35.69%
P60484,P05455,53.0,0.02,18.48%,33.18%
P60484,P60842,53.5,0.02,16.34%,31.06%
P60484,Q9UBU9,48.5,0.01,19.04%,31.97%
P60484,Q9Y6Y0,46.5,0.01,18.80%,31.33%
P60484,Q96BK5,55.5,0.02,25.20%,35.77%
P60484,Q96DU9,43.0,0.02,20.43%,40.14%
P60484,Q9Y2X3,42.5,0.01,25.22%,36.03%
P60484,P17693,49.0,0.02,19.02%,31.70%
P60484,Q9NY12,43.5,0.02,22.32%,38.39%
P60484,Q8TEQ6,61.5,0.01,21.55%,34.73%
P60484,Q00839,49.0,0.01,20.74%,29.39%
P60484,P31269,39.5,0.02,23.52%,41.17%
P60484,Q9NV31,36.0,0.02,40.90%,63.63%
P60484,Q96G21,41.5,0.02,23.17%,39.02%
P60484,P07910,55.0,0.02,18.86%,35.84%
P60484,P61978,37.5,0.01,21.89%,36.49%
P60484,O60341,44.0,0.01,18.57%,34.42%
P60484,P55769,36.0,0.03,26.56%,35.93%
P60484,Q9Y4Z0,39.5,0.03,28.16%,39.43%
P60484,Q9Y4Y9,28.0,0.02,23.59%,40.44%
P60484,Q15233,41.5,0.01,23.40%,35.10%
P60484,Q15788,52.5,0.01,18.95%,34.67%
P60484,O75817,28.5,0.02,28.94%,42.10%
P60484,Q99575,57.5,0.01,21.33%,33.05%
P60484,P04637,40.5,0.01,18.34%,33.09%
P60484,P17980,48.5,0.02,20.97%,34.26%
P60484,P09874,50.5,0.01,19.78%,35.53%
P60484,O94906,49.5,0.01,22.53%,37.32%
P60484,Q6P2Q9,69.5,0.01,19.32%,30.04%
P60484,Q8WXF1,34.5,0.01,20.61%,36.08%
P60484,Q13523,68.0,0.02,21.28%,35.01%
P60484,O43172,51.0,0.02,30.35%,39.28%
P60484,O43447,36.0,0.02,24.07%,42.59%
P60484,O43663,57.0,0.02,27.86%,52.45%
P60484,P11940,39.0,0.01,30.35%,35.71%
P60484,P19338,58.5,0.02,19.71%,35.91%
P60484,P26599,53.5,0.02,30.76%,48.07%
P60484,P61964,39.0,0.01,40.74%,51.85%
P60484,Q9HCJ0,44.0,0.00,24.07%,38.88%
P60484,O75643,60.5,0.01,18.56%,37.42%
P60484,Q8NDV7,60.5,0.01,24.37%,39.37%
P60484,Q96PU8,43.0,0.02,20.57%,37.79%
P60484,Q9UKL0,44.5,0.01,21.02%,36.93%
P60484,Q13127,62.5,0.01,19.38%,30.71%
P60484,O15042,68.5,0.02,22.22%,41.11%
P60484,P31483,34.0,0.01,22.22%,37.77%
P60484,Q13263,54.5,0.01,23.57%,34.55%
P60484,Q13595,34.0,0.01,21.42%,32.85%
P60484,Q9BUL9,37.5,0.02,21.84%,31.09%
P60484,P78346,46.5,0.02,20.52%,31.78%
P60484,P09234,50.0,0.03,31.25%,46.87%
P60484,P08621,40.0,0.01,24.32%,39.18%
P60484,P09661,40.0,0.02,19.74%,25.47%
P60484,P09132,56.5,0.04,23.25%,38.37%
P60484,O76094,56.0,0.02,22.66%,48.00%
P60484,Q01130,32.0,0.02,27.77%,36.11%
P60484,Q8N3U4,56.0,0.01,21.23%,33.59%
P60484,Q07955,37.0,0.02,31.42%,45.71%
P60484,O95793,55.0,0.02,19.33%,29.83%
P60484,Q13285,39.5,0.01,40.00%,56.00%
P60484,Q15022,54.5,0.01,17.44%,31.97%
P60484,P16989,34.0,0.01,19.67%,34.42%
P60484,P83876,32.0,0.02,20.53%,33.92%
P60484,P09012,35.0,0.01,28.00%,64.00%
P60484,Q96DI7,42.5,0.02,19.63%,36.07%
P60484,P23246,37.0,0.01,19.85%,30.88%
P60484,Q9Y3B4,37.0,0.03,22.22%,32.63%
P60484,P62312,33.0,0.03,19.67%,39.34%
P60484,Q5S007,82.5,0.01,20.61%,33.42%
P60484,O95777,30.0,0.02,17.59%,40.00%
P60484,Q9UK45,40.0,0.03,34.48%,58.62%
P60484,Q969L4,30.5,0.02,22.00%,44.00%
P60484,P83369,35.0,0.01,25.28%,39.08%
P60484,Q9HCE1,48.5,0.01,20.10%,34.78%
P60484,O00566,85.0,0.03,20.68%,38.42%
P60484,Q9NZI8,40.5,0.01,24.44%,33.33%
P60484,Q9Y6M1,64.0,0.02,19.19%,32.82%
P60484,O00425,69.5,0.02,21.39%,33.48%
P60484,Q7Z3B3,78.0,0.02,21.40%,35.08%
P60484,O94992,47.0,0.02,23.07%,32.96%
P60484,Q9Y333,31.0,0.03,35.00%,55.00%
P60484,P62310,31.0,0.02,85.71%,85.71%
P60484,O15116,34.5,0.02,37.93%,58.62%
P60484,P04150,59.5,0.02,18.85%,32.57%
P60484,Q92522,40.0,0.02,28.57%,38.77%
P60484,Q9UKC9,32.0,0.01,33.33%,51.28%
P60484,O60832,41.5,0.01,18.86%,35.84%
P60484,P15172,52.0,0.02,18.83%,31.85%
P60484,Q14764,74.5,0.02,17.00%,34.01%
P60484,Q6IBM8,66.0,0.01,19.24%,29.55%
P60484,Q8NEI3,44.5,0.02,19.55%,35.19%
P60484,A2VCT9,41.5,0.02,20.71%,30.71%
P60484,A0PJ92,35.5,0.01,23.48%,36.91%
P60484,Q49AS9,33.5,0.01,29.41%,41.17%
P60484,Q6PJX3,29.0,0.01,29.16%,41.66%
P60484,B7ZL34,56.0,0.01,23.12%,36.05%
P60484,Q3MI39,34.5,0.02,23.68%,42.10%
P60484,Q6IPL9,29.5,0.02,33.33%,36.11%
P60484,Q3B891,64.0,0.02,24.80%,44.80%
O43663,Q9UPQ9,84.0,0.01,21.46%,38.04%
O43663,Q13148,78.5,0.02,18.82%,32.86%
O43663,P08579,62.0,0.03,18.71%,33.33%
O43663,O14746,54.5,0.01,22.96%,32.59%
O43663,Q9UHB9,117.0,0.03,24.61%,41.15%
O43663,O75940,60.0,0.03,20.34%,35.06%
O43663,P49458,39.5,0.03,24.39%,35.36%
O43663,P37108,51.0,0.03,20.64%,34.83%
O43663,P61011,48.5,0.01,19.02%,32.99%
O43663,Q96RS0,111.5,0.02,18.93%,34.74%
O43663,P42224,118.5,0.03,20.94%,35.90%
O43663,O43818,63.0,0.02,22.68%,40.20%
O43663,P10155,72.5,0.02,20.14%,35.53%
O43663,Q9H633,48.0,0.02,23.48%,36.36%
O43663,P19474,98.0,0.03,20.34%,35.06%
O43663,O95707,53.0,0.02,17.33%,37.50%
O43663,P78345,69.5,0.03,21.01%,36.18%
O43663,P37231,70.0,0.02,18.26%,37.77%
O43663,O43251,58.0,0.02,23.33%,37.33%
O43663,P35268,37.5,0.02,16.00%,39.20%
O43663,P17735,37.5,0.01,22.91%,50.00%
O43663,O95931,53.5,0.02,17.30%,31.15%
O43663,Q9NVP2,32.5,0.01,27.08%,33.33%
O43663,Q9BUQ8,99.5,0.02,23.87%,40.48%
O43663,Q92841,109.5,0.03,20.76%,34.09%
O43663,P17844,93.0,0.02,19.06%,35.25%
O43663,Q8IUX4,38.0,0.01,24.00%,38.66%
O43663,Q9HCK5,54.0,0.01,18.33%,32.17%
O43663,Q9UL18,61.5,0.01,18.75%,30.55%
O43663,Q9H9G7,58.0,0.01,19.16%,32.40%
O43663,P19447,88.0,0.02,18.58%,32.93%
O43663,P35637,49.0,0.01,22.41%,37.93%
O43663,Q15910,56.0,0.01,17.73%,34.40%
O43663,Q15717,47.0,0.02,20.77%,37.66%
O43663,Q01844,71.0,0.02,23.07%,34.31%
O43663,Q96AV8,83.0,0.02,17.77%,33.75%
O43663,P49711,78.0,0.02,17.93%,31.72%
O43663,P38432,71.5,0.02,17.94%,32.37%
O43663,P52943,45.0,0.02,22.32%,32.14%
O43663,Q9UKV8,69.0,0.01,18.88%,31.23%
O43663,Q7L014,93.5,0.02,18.49%,32.73%
O43663,Q06787,71.0,0.02,19.03%,34.17%
O43663,P50750,90.0,0.03,19.40%,32.53%
O43663,P55899,60.5,0.02,24.41%,38.37%
O43663,Q4G0J3,105.5,0.03,19.86%,37.03%
O43663,P05455,80.5,0.03,25.74%,39.17%
O43663,P60842,46.5,0.01,31.81%,63.63%
O43663,Q9UBU9,77.5,0.02,20.86%,33.11%
O43663,Q9Y6Y0,52.5,0.01,22.57%,36.36%
O43663,Q96BK5,66.0,0.02,18.48%,32.22%
O43663,Q96DU9,65.5,0.02,18.98%,35.64%
O43663,Q9Y2X3,105.5,0.03,18.00%,33.23%
O43663,P17693,45.0,0.01,20.22%,34.83%
O43663,Q9NY12,33.0,0.01,25.26%,38.94%
O43663,Q8TEQ6,80.0,0.01,18.08%,33.27%
O43663,Q00839,65.0,0.01,18.43%,33.10%
